Gibraltar <br> storage,Cachuma <br> carryover,Cachuma <br> allocation,SWP <br> allocation,Droughts,Seling <br> agreements,Capacity <br> factor,Demand  <br> scenario
1,50,0,0.5,2,1,0.8,0
1,50,0,0.5,2,1,0.8,2
1,50,0,1,0,1,0.8,1
1,50,0,1,0,1,0.8,0
1,50,0,1,0,1,0.8,2
1,50,0,1,1,1,0.8,1
1,50,0,1,1,1,0.8,0
1,50,0,1,1,1,0.8,2
1,50,0,1,2,1,0.8,1
1,50,0,1,2,1,0.8,0
1,50,0,1,2,1,0.8,2
1,50,0.25,0,0,1,0.8,1
1,50,0.25,0,0,1,0.8,0
1,50,0.25,0,0,1,0.8,2
1,50,0.25,0,1,1,0.8,1
1,50,0.25,0,1,1,0.8,0
1,50,0.25,0,1,1,0.8,2
1,50,0.25,0,2,1,0.8,1
1,50,0.25,0,2,1,0.8,0
1,50,0.25,0,2,1,0.8,2
1,50,0.25,0.5,0,1,0.8,1
1,50,0.25,0.5,0,1,0.8,0
1,50,0.25,0.5,0,1,0.8,2
1,50,0.25,0.5,1,1,0.8,1
1,50,0.25,0.5,1,1,0.8,0
1,50,0.25,0.5,1,1,0.8,2
1,50,0.25,0.5,2,1,0.8,1
1,50,0.25,0.5,2,1,0.8,0
1,50,0.25,0.5,2,1,0.8,2
1,50,0.25,1,0,1,0.8,1
1,50,0.25,1,0,1,0.8,0
1,50,0.25,1,0,1,0.8,2
1,50,0.25,1,1,1,0.8,1
1,50,0.25,1,1,1,0.8,0
1,50,0.25,1,1,1,0.8,2
1,50,0.25,1,2,1,0.8,1
1,50,0.25,1,2,1,0.8,0
1,50,0.25,1,2,1,0.8,2
1,50,0.5,0,0,1,0.8,1
1,50,0.5,0,0,1,0.8,0
1,50,0.5,0,0,1,0.8,2
1,50,0.5,0,1,1,0.8,1
1,50,0.5,0,1,1,0.8,0
1,50,0.5,0,1,1,0.8,2
1,50,0.5,0,2,1,0.8,1
1,50,0.5,0,2,1,0.8,0
1,50,0.5,0,2,1,0.8,2
1,50,0.5,0.5,0,1,0.8,1
1,50,0.5,0.5,0,1,0.8,0
1,50,0.5,0.5,0,1,0.8,2
1,50,0.5,0.5,1,1,0.8,1
1,50,0.5,0.5,1,1,0.8,0
1,50,0.5,0.5,1,1,0.8,2
1,50,0.5,0.5,2,1,0.8,1
1,50,0.5,0.5,2,1,0.8,0
1,50,0.5,0.5,2,1,0.8,2
1,50,0.5,1,0,1,0.8,1
1,50,0.5,1,0,1,0.8,0
1,50,0.5,1,0,1,0.8,2
1,50,0.5,1,1,1,0.8,1
1,50,0.5,1,1,1,0.8,0
1,50,0.5,1,1,1,0.8,2
1,50,0.5,1,2,1,0.8,1
1,50,0.5,1,2,1,0.8,0
1,50,0.5,1,2,1,0.8,2
1,50,0.75,0,0,1,0.8,1
1,50,0.75,0,0,1,0.8,0
1,50,0.75,0,0,1,0.8,2
1,50,0.75,0,1,1,0.8,1
1,50,0.75,0,1,1,0.8,0
1,50,0.75,0,1,1,0.8,2
1,50,0.75,0,2,1,0.8,1
1,50,0.75,0,2,1,0.8,0
1,50,0.75,0,2,1,0.8,2
1,50,0.75,0.5,0,1,0.8,1
1,50,0.75,0.5,0,1,0.8,0
1,50,0.75,0.5,0,1,0.8,2
1,50,0.75,0.5,1,1,0.8,1
1,50,0.75,0.5,1,1,0.8,0
1,50,0.75,0.5,1,1,0.8,2
1,50,0.75,0.5,2,1,0.8,1
1,50,0.75,0.5,2,1,0.8,0
1,50,0.75,0.5,2,1,0.8,2
1,50,0.75,1,0,1,0.8,1
1,50,0.75,1,0,1,0.8,0
1,50,0.75,1,0,1,0.8,2
1,50,0.75,1,1,1,0.8,1
1,50,0.75,1,1,1,0.8,0
1,50,0.75,1,1,1,0.8,2
1,50,0.75,1,2,1,0.8,1
1,50,0.75,1,2,1,0.8,0
1,50,0.75,1,2,1,0.8,2
1,50,1,0,0,1,0.8,1
1,50,1,0,0,1,0.8,0
1,50,1,0,0,1,0.8,2
1,50,1,0,1,1,0.8,1
1,50,1,0,1,1,0.8,0
1,50,1,0,1,1,0.8,2
1,50,1,0,2,1,0.8,1
1,50,1,0,2,1,0.8,0
1,50,1,0,2,1,0.8,2
1,50,1,0.5,0,1,0.8,1
1,50,1,0.5,0,1,0.8,0
1,50,1,0.5,0,1,0.8,2
1,50,1,0.5,1,1,0.8,1
1,50,1,0.5,1,1,0.8,0
1,50,1,0.5,1,1,0.8,2
1,50,1,0.5,2,1,0.8,1
1,50,1,0.5,2,1,0.8,0
1,50,1,0.5,2,1,0.8,2
1,50,1,1,0,1,0.8,1
1,50,1,1,0,1,0.8,0
1,50,1,1,0,1,0.8,2
1,50,1,1,1,1,0.8,1
1,50,1,1,1,1,0.8,0
1,50,1,1,1,1,0.8,2
1,50,1,1,2,1,0.8,1
1,50,1,1,2,1,0.8,0
1,50,1,1,2,1,0.8,2
2,50,0,0,0,1,0.8,1
2,50,0,0,0,1,0.8,0
2,50,0,0,0,1,0.8,2
2,50,0,0,1,1,0.8,1
2,50,0,0,1,1,0.8,0
2,50,0,0,1,1,0.8,2
2,50,0,0,2,1,0.8,1
2,50,0,0,2,1,0.8,0
2,50,0,0,2,1,0.8,2
2,50,0,0.5,0,1,0.8,1
2,50,0,0.5,0,1,0.8,0
2,50,0,0.5,0,1,0.8,2
2,50,0,0.5,1,1,0.8,1
2,50,0,0.5,1,1,0.8,0
2,50,0,0.5,1,1,0.8,2
2,50,0,0.5,2,1,0.8,1
2,50,0,0.5,2,1,0.8,0
2,50,0,0.5,2,1,0.8,2
2,50,0,1,0,1,0.8,1
2,50,0,1,0,1,0.8,0
2,50,0,1,0,1,0.8,2
2,50,0,1,1,1,0.8,1
2,50,0,1,1,1,0.8,0
2,50,0,1,1,1,0.8,2
2,50,0,1,2,1,0.8,1
2,50,0,1,2,1,0.8,0
2,50,0,1,2,1,0.8,2
2,50,0.25,0,0,1,0.8,1
2,50,0.25,0,0,1,0.8,0
2,50,0.25,0,0,1,0.8,2
2,50,0.25,0,1,1,0.8,1
2,50,0.25,0,1,1,0.8,0
2,50,0.25,0,1,1,0.8,2
2,50,0.25,0,2,1,0.8,1
2,50,0.25,0,2,1,0.8,0
2,50,0.25,0,2,1,0.8,2
2,50,0.25,0.5,0,1,0.8,1
2,50,0.25,0.5,0,1,0.8,0
2,50,0.25,0.5,0,1,0.8,2
2,50,0.25,0.5,1,1,0.8,1
2,50,0.25,0.5,1,1,0.8,0
2,50,0.25,0.5,1,1,0.8,2
2,50,0.25,0.5,2,1,0.8,1
2,50,0.25,0.5,2,1,0.8,0
2,50,0.25,0.5,2,1,0.8,2
2,50,0.25,1,0,1,0.8,1
2,50,0.25,1,0,1,0.8,0
2,50,0.25,1,0,1,0.8,2
2,50,0.25,1,1,1,0.8,1
2,50,0.25,1,1,1,0.8,0
2,50,0.25,1,1,1,0.8,2
2,50,0.25,1,2,1,0.8,1
2,50,0.25,1,2,1,0.8,0
2,50,0.25,1,2,1,0.8,2
2,50,0.5,0,0,1,0.8,1
2,50,0.5,0,0,1,0.8,0
2,50,0.5,0,0,1,0.8,2
2,50,0.5,0,1,1,0.8,1
2,50,0.5,0,1,1,0.8,0
2,50,0.5,0,1,1,0.8,2
2,50,0.5,0,2,1,0.8,1
2,50,0.5,0,2,1,0.8,0
2,50,0.5,0,2,1,0.8,2
2,50,0.5,0.5,0,1,0.8,1
2,50,0.5,0.5,0,1,0.8,0
2,50,0.5,0.5,0,1,0.8,2
2,50,0.5,0.5,1,1,0.8,1
2,50,0.5,0.5,1,1,0.8,0
2,50,0.5,0.5,1,1,0.8,2
2,50,0.5,0.5,2,1,0.8,1
2,50,0.5,0.5,2,1,0.8,0
2,50,0.5,0.5,2,1,0.8,2
2,50,0.5,1,0,1,0.8,1
2,50,0.5,1,0,1,0.8,0
2,50,0.5,1,0,1,0.8,2
2,50,0.5,1,1,1,0.8,1
2,50,0.5,1,1,1,0.8,0
2,50,0.5,1,1,1,0.8,2
2,50,0.5,1,2,1,0.8,1
2,50,0.5,1,2,1,0.8,0
2,50,0.5,1,2,1,0.8,2
2,50,0.75,0,0,1,0.8,1
2,50,0.75,0,0,1,0.8,0
2,50,0.75,0,0,1,0.8,2
2,50,0.75,0,1,1,0.8,1
2,50,0.75,0,1,1,0.8,0
2,50,0.75,0,1,1,0.8,2
2,50,0.75,0,2,1,0.8,1
2,50,0.75,0,2,1,0.8,0
2,50,0.75,0,2,1,0.8,2
2,50,0.75,0.5,0,1,0.8,1
2,50,0.75,0.5,0,1,0.8,0
2,50,0.75,0.5,0,1,0.8,2
2,50,0.75,0.5,1,1,0.8,1
2,50,0.75,0.5,1,1,0.8,0
2,50,0.75,0.5,1,1,0.8,2
2,50,0.75,0.5,2,1,0.8,1
2,50,0.75,0.5,2,1,0.8,0
2,50,0.75,0.5,2,1,0.8,2
2,50,0.75,1,0,1,0.8,1
2,50,0.75,1,0,1,0.8,0
2,50,0.75,1,0,1,0.8,2
2,50,0.75,1,1,1,0.8,1
2,50,0.75,1,1,1,0.8,0
2,50,0.75,1,1,1,0.8,2
2,50,0.75,1,2,1,0.8,1
2,50,0.75,1,2,1,0.8,0
2,50,0.75,1,2,1,0.8,2
2,50,1,0,0,1,0.8,1
2,50,1,0,0,1,0.8,0
2,50,1,0,0,1,0.8,2
2,50,1,0,1,1,0.8,1
2,50,1,0,1,1,0.8,0
2,50,1,0,1,1,0.8,2
2,50,1,0,2,1,0.8,1
2,50,1,0,2,1,0.8,0
2,50,1,0,2,1,0.8,2
2,50,1,0.5,0,1,0.8,1
2,50,1,0.5,0,1,0.8,0
2,50,1,0.5,0,1,0.8,2
2,50,1,0.5,1,1,0.8,1
2,50,1,0.5,1,1,0.8,0
2,50,1,0.5,1,1,0.8,2
2,50,1,0.5,2,1,0.8,1
2,50,1,0.5,2,1,0.8,0
2,50,1,0.5,2,1,0.8,2
2,50,1,1,0,1,0.8,1
2,50,1,1,0,1,0.8,0
2,50,1,1,0,1,0.8,2
2,50,1,1,1,1,0.8,1
2,50,1,1,1,1,0.8,0
2,50,1,1,1,1,0.8,2
2,50,1,1,2,1,0.8,1
2,50,1,1,2,1,0.8,0
2,50,1,1,2,1,0.8,2
3,50,0,0,0,1,0.8,1
3,50,0,0,0,1,0.8,0
3,50,0,0,0,1,0.8,2
3,50,0,0,1,1,0.8,1
3,50,0,0,1,1,0.8,0
3,50,0,0,1,1,0.8,2
3,50,0,0,2,1,0.8,1
3,50,0,0,2,1,0.8,0
3,50,0,0,2,1,0.8,2
3,50,0,0.5,0,1,0.8,1
3,50,0,0.5,0,1,0.8,0
3,50,0,0.5,0,1,0.8,2
3,50,0,0.5,1,1,0.8,1
3,50,0,0.5,1,1,0.8,0
3,50,0,0.5,1,1,0.8,2
3,50,0,0.5,2,1,0.8,1
3,50,0,0.5,2,1,0.8,0
3,50,0,0.5,2,1,0.8,2
3,50,0,1,0,1,0.8,1
3,50,0,1,0,1,0.8,0
3,50,0,1,0,1,0.8,2
3,50,0,1,1,1,0.8,1
3,50,0,1,1,1,0.8,0
3,50,0,1,1,1,0.8,2
3,50,0,1,2,1,0.8,1
3,50,0,1,2,1,0.8,0
3,50,0,1,2,1,0.8,2
3,50,0.25,0,0,1,0.8,1
3,50,0.25,0,0,1,0.8,0
3,50,0.25,0,0,1,0.8,2
3,50,0.25,0,1,1,0.8,1
3,50,0.25,0,1,1,0.8,0
3,50,0.25,0,1,1,0.8,2
3,50,0.25,0,2,1,0.8,1
3,50,0.25,0,2,1,0.8,0
3,50,0.25,0,2,1,0.8,2
3,50,0.25,0.5,0,1,0.8,1
3,50,0.25,0.5,0,1,0.8,0
3,50,0.25,0.5,0,1,0.8,2
3,50,0.25,0.5,1,1,0.8,1
3,50,0.25,0.5,1,1,0.8,0
3,50,0.25,0.5,1,1,0.8,2
3,50,0.25,0.5,2,1,0.8,1
3,50,0.25,0.5,2,1,0.8,0
3,50,0.25,0.5,2,1,0.8,2
3,50,0.25,1,0,1,0.8,1
3,50,0.25,1,0,1,0.8,0
3,50,0.25,1,0,1,0.8,2
3,50,0.25,1,1,1,0.8,1
3,50,0.25,1,1,1,0.8,0
3,50,0.25,1,1,1,0.8,2
3,50,0.25,1,2,1,0.8,1
3,50,0.25,1,2,1,0.8,0
3,50,0.25,1,2,1,0.8,2
3,50,0.5,0,0,1,0.8,1
3,50,0.5,0,0,1,0.8,0
3,50,0.5,0,0,1,0.8,2
3,50,0.5,0,1,1,0.8,1
3,50,0.5,0,1,1,0.8,0
3,50,0.5,0,1,1,0.8,2
3,50,0.5,0,2,1,0.8,1
3,50,0.5,0,2,1,0.8,0
3,50,0.5,0,2,1,0.8,2
3,50,0.5,0.5,0,1,0.8,1
3,50,0.5,0.5,0,1,0.8,0
3,50,0.5,0.5,0,1,0.8,2
3,50,0.5,0.5,1,1,0.8,1
3,50,0.5,0.5,1,1,0.8,0
3,50,0.5,0.5,1,1,0.8,2
3,50,0.5,0.5,2,1,0.8,1
3,50,0.5,0.5,2,1,0.8,0
3,50,0.5,0.5,2,1,0.8,2
3,50,0.5,1,0,1,0.8,1
3,50,0.5,1,0,1,0.8,0
3,50,0.5,1,0,1,0.8,2
3,50,0.5,1,1,1,0.8,1
3,50,0.5,1,1,1,0.8,0
3,50,0.5,1,1,1,0.8,2
3,50,0.5,1,2,1,0.8,1
3,50,0.5,1,2,1,0.8,0
3,50,0.5,1,2,1,0.8,2
3,50,0.75,0,0,1,0.8,1
3,50,0.75,0,0,1,0.8,0
3,50,0.75,0,0,1,0.8,2
3,50,0.75,0,1,1,0.8,1
3,50,0.75,0,1,1,0.8,0
3,50,0.75,0,1,1,0.8,2
3,50,0.75,0,2,1,0.8,1
3,50,0.75,0,2,1,0.8,0
3,50,0.75,0,2,1,0.8,2
3,50,0.75,0.5,0,1,0.8,1
3,50,0.75,0.5,0,1,0.8,0
3,50,0.75,0.5,0,1,0.8,2
3,50,0.75,0.5,1,1,0.8,1
3,50,0.75,0.5,1,1,0.8,0
3,50,0.75,0.5,1,1,0.8,2
3,50,0.75,0.5,2,1,0.8,1
3,50,0.75,0.5,2,1,0.8,0
3,50,0.75,0.5,2,1,0.8,2
3,50,0.75,1,0,1,0.8,1
3,50,0.75,1,0,1,0.8,0
3,50,0.75,1,0,1,0.8,2
3,50,0.75,1,1,1,0.8,1
3,50,0.75,1,1,1,0.8,0
3,50,0.75,1,1,1,0.8,2
3,50,0.75,1,2,1,0.8,1
3,50,0.75,1,2,1,0.8,0
3,50,0.75,1,2,1,0.8,2
3,50,1,0,0,1,0.8,1
3,50,1,0,0,1,0.8,0
3,50,1,0,0,1,0.8,2
3,50,1,0,1,1,0.8,1
3,50,1,0,1,1,0.8,0
3,50,1,0,1,1,0.8,2
3,50,1,0,2,1,0.8,1
3,50,1,0,2,1,0.8,0
3,50,1,0,2,1,0.8,2
3,50,1,0.5,0,1,0.8,1
3,50,1,0.5,0,1,0.8,0
3,50,1,0.5,0,1,0.8,2
3,50,1,0.5,1,1,0.8,1
3,50,1,0.5,1,1,0.8,0
3,50,1,0.5,1,1,0.8,2
3,50,1,0.5,2,1,0.8,1
3,50,1,0.5,2,1,0.8,0
3,50,1,0.5,2,1,0.8,2
3,50,1,1,0,1,0.8,1
3,50,1,1,0,1,0.8,0
3,50,1,1,0,1,0.8,2
3,50,1,1,1,1,0.8,1
3,50,1,1,1,1,0.8,0
3,50,1,1,1,1,0.8,2
3,50,1,1,2,1,0.8,1
3,50,1,1,2,1,0.8,0
3,50,1,1,2,1,0.8,2
1,75,0,0,0,1,0.8,1
1,75,0,0,0,1,0.8,0
1,75,0,0,0,1,0.8,2
1,75,0,0,1,1,0.8,1
1,75,0,0,1,1,0.8,0
1,75,0,0,1,1,0.8,2
1,75,0,0,2,1,0.8,1
1,75,0,0,2,1,0.8,0
1,75,0,0,2,1,0.8,2
1,75,0,0.5,0,1,0.8,1
1,75,0,0.5,0,1,0.8,0
1,75,0,0.5,0,1,0.8,2
1,75,0,0.5,1,1,0.8,1
1,75,0,0.5,1,1,0.8,0
1,75,0,0.5,1,1,0.8,2
1,75,0,0.5,2,1,0.8,1
1,75,0,0.5,2,1,0.8,0
1,75,0,0.5,2,1,0.8,2
1,75,0,1,0,1,0.8,1
1,75,0,1,0,1,0.8,0
1,75,0,1,0,1,0.8,2
1,75,0,1,1,1,0.8,1
1,75,0,1,1,1,0.8,0
1,75,0,1,1,1,0.8,2
1,75,0,1,2,1,0.8,1
1,75,0,1,2,1,0.8,0
1,75,0,1,2,1,0.8,2
1,75,0.25,0,0,1,0.8,1
1,75,0.25,0,0,1,0.8,0
1,75,0.25,0,0,1,0.8,2
1,75,0.25,0,1,1,0.8,1
1,75,0.25,0,1,1,0.8,0
1,75,0.25,0,1,1,0.8,2
1,75,0.25,0,2,1,0.8,1
1,75,0.25,0,2,1,0.8,0
1,75,0.25,0,2,1,0.8,2
1,75,0.25,0.5,0,1,0.8,1
1,75,0.25,0.5,0,1,0.8,0
1,75,0.25,0.5,0,1,0.8,2
1,75,0.25,0.5,1,1,0.8,1
1,75,0.25,0.5,1,1,0.8,0
1,75,0.25,0.5,1,1,0.8,2
1,75,0.25,0.5,2,1,0.8,1
1,75,0.25,0.5,2,1,0.8,0
1,75,0.25,0.5,2,1,0.8,2
1,75,0.25,1,0,1,0.8,1
1,75,0.25,1,0,1,0.8,0
1,75,0.25,1,0,1,0.8,2
1,75,0.25,1,1,1,0.8,1
1,75,0.25,1,1,1,0.8,0
1,75,0.25,1,1,1,0.8,2
1,75,0.25,1,2,1,0.8,1
1,75,0.25,1,2,1,0.8,0
1,75,0.25,1,2,1,0.8,2
1,75,0.5,0,0,1,0.8,1
1,75,0.5,0,0,1,0.8,0
1,75,0.5,0,0,1,0.8,2
1,75,0.5,0,1,1,0.8,1
1,75,0.5,0,1,1,0.8,0
1,75,0.5,0,1,1,0.8,2
1,75,0.5,0,2,1,0.8,1
1,75,0.5,0,2,1,0.8,0
1,75,0.5,0,2,1,0.8,2
1,75,0.5,0.5,0,1,0.8,1
1,75,0.5,0.5,0,1,0.8,0
1,75,0.5,0.5,0,1,0.8,2
1,75,0.5,0.5,1,1,0.8,1
1,75,0.5,0.5,1,1,0.8,0
1,75,0.5,0.5,1,1,0.8,2
1,75,0.5,0.5,2,1,0.8,1
1,75,0.5,0.5,2,1,0.8,0
1,75,0.5,0.5,2,1,0.8,2
1,75,0.5,1,0,1,0.8,1
1,75,0.5,1,0,1,0.8,0
1,75,0.5,1,0,1,0.8,2
1,75,0.5,1,1,1,0.8,1
1,75,0.5,1,1,1,0.8,0
1,75,0.5,1,1,1,0.8,2
1,75,0.5,1,2,1,0.8,1
1,75,0.5,1,2,1,0.8,0
1,75,0.5,1,2,1,0.8,2
1,75,0.75,0,0,1,0.8,1
1,75,0.75,0,0,1,0.8,0
1,75,0.75,0,0,1,0.8,2
1,75,0.75,0,1,1,0.8,1
1,75,0.75,0,1,1,0.8,0
1,75,0.75,0,1,1,0.8,2
1,75,0.75,0,2,1,0.8,1
1,75,0.75,0,2,1,0.8,0
1,75,0.75,0,2,1,0.8,2
1,75,0.75,0.5,0,1,0.8,1
1,75,0.75,0.5,0,1,0.8,0
1,75,0.75,0.5,0,1,0.8,2
1,75,0.75,0.5,1,1,0.8,1
1,75,0.75,0.5,1,1,0.8,0
1,75,0.75,0.5,1,1,0.8,2
1,75,0.75,0.5,2,1,0.8,1
1,75,0.75,0.5,2,1,0.8,0
1,75,0.75,0.5,2,1,0.8,2
1,75,0.75,1,0,1,0.8,1
1,75,0.75,1,0,1,0.8,0
1,75,0.75,1,0,1,0.8,2
1,75,0.75,1,1,1,0.8,1
1,75,0.75,1,1,1,0.8,0
1,75,0.75,1,1,1,0.8,2
1,75,0.75,1,2,1,0.8,1
1,75,0.75,1,2,1,0.8,0
1,75,0.75,1,2,1,0.8,2
1,75,1,0,0,1,0.8,1
1,75,1,0,0,1,0.8,0
1,75,1,0,0,1,0.8,2
1,75,1,0,1,1,0.8,1
1,75,1,0,1,1,0.8,0
1,75,1,0,1,1,0.8,2
1,75,1,0,2,1,0.8,1
1,75,1,0,2,1,0.8,0
1,75,1,0,2,1,0.8,2
1,75,1,0.5,0,1,0.8,1
1,75,1,0.5,0,1,0.8,0
1,75,1,0.5,0,1,0.8,2
1,75,1,0.5,1,1,0.8,1
1,75,1,0.5,1,1,0.8,0
1,75,1,0.5,1,1,0.8,2
1,75,1,0.5,2,1,0.8,1
1,75,1,0.5,2,1,0.8,0
1,75,1,0.5,2,1,0.8,2
1,75,1,1,0,1,0.8,1
1,75,1,1,0,1,0.8,0
1,75,1,1,0,1,0.8,2
1,75,1,1,1,1,0.8,1
1,75,1,1,1,1,0.8,0
1,75,1,1,1,1,0.8,2
1,75,1,1,2,1,0.8,1
1,75,1,1,2,1,0.8,0
1,75,1,1,2,1,0.8,2
2,75,0,0,0,1,0.8,1
2,75,0,0,0,1,0.8,0
2,75,0,0,0,1,0.8,2
2,75,0,0,1,1,0.8,1
2,75,0,0,1,1,0.8,0
2,75,0,0,1,1,0.8,2
2,75,0,0,2,1,0.8,1
2,75,0,0,2,1,0.8,0
2,75,0,0,2,1,0.8,2
2,75,0,0.5,0,1,0.8,1
2,75,0,0.5,0,1,0.8,0
2,75,0,0.5,0,1,0.8,2
2,75,0,0.5,1,1,0.8,1
2,75,0,0.5,1,1,0.8,0
2,75,0,0.5,1,1,0.8,2
2,75,0,0.5,2,1,0.8,1
2,75,0,0.5,2,1,0.8,0
2,75,0,0.5,2,1,0.8,2
2,75,0,1,0,1,0.8,1
2,75,0,1,0,1,0.8,0
2,75,0,1,0,1,0.8,2
2,75,0,1,1,1,0.8,1
2,75,0,1,1,1,0.8,0
2,75,0,1,1,1,0.8,2
2,75,0,1,2,1,0.8,1
2,75,0,1,2,1,0.8,0
2,75,0,1,2,1,0.8,2
2,75,0.25,0,0,1,0.8,1
2,75,0.25,0,0,1,0.8,0
2,75,0.25,0,0,1,0.8,2
2,75,0.25,0,1,1,0.8,1
2,75,0.25,0,1,1,0.8,0
2,75,0.25,0,1,1,0.8,2
2,75,0.25,0,2,1,0.8,1
2,75,0.25,0,2,1,0.8,0
2,75,0.25,0,2,1,0.8,2
2,75,0.25,0.5,0,1,0.8,1
2,75,0.25,0.5,0,1,0.8,0
2,75,0.25,0.5,0,1,0.8,2
2,75,0.25,0.5,1,1,0.8,1
2,75,0.25,0.5,1,1,0.8,0
2,75,0.25,0.5,1,1,0.8,2
2,75,0.25,0.5,2,1,0.8,1
2,75,0.25,0.5,2,1,0.8,0
2,75,0.25,0.5,2,1,0.8,2
2,75,0.25,1,0,1,0.8,1
2,75,0.25,1,0,1,0.8,0
2,75,0.25,1,0,1,0.8,2
2,75,0.25,1,1,1,0.8,1
2,75,0.25,1,1,1,0.8,0
2,75,0.25,1,1,1,0.8,2
2,75,0.25,1,2,1,0.8,1
2,75,0.25,1,2,1,0.8,0
2,75,0.25,1,2,1,0.8,2
2,75,0.5,0,0,1,0.8,1
2,75,0.5,0,0,1,0.8,0
2,75,0.5,0,0,1,0.8,2
2,75,0.5,0,1,1,0.8,1
2,75,0.5,0,1,1,0.8,0
2,75,0.5,0,1,1,0.8,2
2,75,0.5,0,2,1,0.8,1
2,75,0.5,0,2,1,0.8,0
2,75,0.5,0,2,1,0.8,2
2,75,0.5,0.5,0,1,0.8,1
2,75,0.5,0.5,0,1,0.8,0
2,75,0.5,0.5,0,1,0.8,2
2,75,0.5,0.5,1,1,0.8,1
2,75,0.5,0.5,1,1,0.8,0
2,75,0.5,0.5,1,1,0.8,2
2,75,0.5,0.5,2,1,0.8,1
2,75,0.5,0.5,2,1,0.8,0
2,75,0.5,0.5,2,1,0.8,2
2,75,0.5,1,0,1,0.8,1
2,75,0.5,1,0,1,0.8,0
2,75,0.5,1,0,1,0.8,2
2,75,0.5,1,1,1,0.8,1
2,75,0.5,1,1,1,0.8,0
2,75,0.5,1,1,1,0.8,2
2,75,0.5,1,2,1,0.8,1
2,75,0.5,1,2,1,0.8,0
2,75,0.5,1,2,1,0.8,2
2,75,0.75,0,0,1,0.8,1
2,75,0.75,0,0,1,0.8,0
2,75,0.75,0,0,1,0.8,2
2,75,0.75,0,1,1,0.8,1
2,75,0.75,0,1,1,0.8,0
2,75,0.75,0,1,1,0.8,2
2,75,0.75,0,2,1,0.8,1
2,75,0.75,0,2,1,0.8,0
2,75,0.75,0,2,1,0.8,2
2,75,0.75,0.5,0,1,0.8,1
2,75,0.75,0.5,0,1,0.8,0
2,75,0.75,0.5,0,1,0.8,2
2,75,0.75,0.5,1,1,0.8,1
2,75,0.75,0.5,1,1,0.8,0
2,75,0.75,0.5,1,1,0.8,2
2,75,0.75,0.5,2,1,0.8,1
2,75,0.75,0.5,2,1,0.8,0
2,75,0.75,0.5,2,1,0.8,2
2,75,0.75,1,0,1,0.8,1
2,75,0.75,1,0,1,0.8,0
2,75,0.75,1,0,1,0.8,2
2,75,0.75,1,1,1,0.8,1
2,75,0.75,1,1,1,0.8,0
2,75,0.75,1,1,1,0.8,2
2,75,0.75,1,2,1,0.8,1
2,75,0.75,1,2,1,0.8,0
2,75,0.75,1,2,1,0.8,2
2,75,1,0,0,1,0.8,1
2,75,1,0,0,1,0.8,0
2,75,1,0,0,1,0.8,2
2,75,1,0,1,1,0.8,1
2,75,1,0,1,1,0.8,0
2,75,1,0,1,1,0.8,2
2,75,1,0,2,1,0.8,1
2,75,1,0,2,1,0.8,0
2,75,1,0,2,1,0.8,2
2,75,1,0.5,0,1,0.8,1
2,75,1,0.5,0,1,0.8,0
2,75,1,0.5,0,1,0.8,2
2,75,1,0.5,1,1,0.8,1
2,75,1,0.5,1,1,0.8,0
2,75,1,0.5,1,1,0.8,2
2,75,1,0.5,2,1,0.8,1
2,75,1,0.5,2,1,0.8,0
2,75,1,0.5,2,1,0.8,2
2,75,1,1,0,1,0.8,1
2,75,1,1,0,1,0.8,0
2,75,1,1,0,1,0.8,2
2,75,1,1,1,1,0.8,1
2,75,1,1,1,1,0.8,0
2,75,1,1,1,1,0.8,2
2,75,1,1,2,1,0.8,1
2,75,1,1,2,1,0.8,0
2,75,1,1,2,1,0.8,2
3,75,0,0,0,1,0.8,1
3,75,0,0,0,1,0.8,0
3,75,0,0,0,1,0.8,2
3,75,0,0,1,1,0.8,1
3,75,0,0,1,1,0.8,0
3,75,0,0,1,1,0.8,2
3,75,0,0,2,1,0.8,1
3,75,0,0,2,1,0.8,0
3,75,0,0,2,1,0.8,2
3,75,0,0.5,0,1,0.8,1
3,75,0,0.5,0,1,0.8,0
3,75,0,0.5,0,1,0.8,2
3,75,0,0.5,1,1,0.8,1
3,75,0,0.5,1,1,0.8,0
3,75,0,0.5,1,1,0.8,2
3,75,0,0.5,2,1,0.8,1
3,75,0,0.5,2,1,0.8,0
3,75,0,0.5,2,1,0.8,2
3,75,0,1,0,1,0.8,1
3,75,0,1,0,1,0.8,0
3,75,0,1,0,1,0.8,2
3,75,0,1,1,1,0.8,1
3,75,0,1,1,1,0.8,0
3,75,0,1,1,1,0.8,2
3,75,0,1,2,1,0.8,1
3,75,0,1,2,1,0.8,0
3,75,0,1,2,1,0.8,2
3,75,0.25,0,0,1,0.8,1
3,75,0.25,0,0,1,0.8,0
3,75,0.25,0,0,1,0.8,2
3,75,0.25,0,1,1,0.8,1
3,75,0.25,0,1,1,0.8,0
3,75,0.25,0,1,1,0.8,2
3,75,0.25,0,2,1,0.8,1
3,75,0.25,0,2,1,0.8,0
3,75,0.25,0,2,1,0.8,2
3,75,0.25,0.5,0,1,0.8,1
3,75,0.25,0.5,0,1,0.8,0
3,75,0.25,0.5,0,1,0.8,2
3,75,0.25,0.5,1,1,0.8,1
3,75,0.25,0.5,1,1,0.8,0
